hf_town_hash,city,state_id,population,householdIncome,total_income
9je,Hacksneck,VA,108.0,59816.0,6460128.0
vww,Shawmut,MT,167.0,38636.0,6452212.0
czj,Goodrich,ND,127.0,50781.0,6449187.0
t4k,Kenvir,KY,210.0,30658.0,6438180.0
3kl,Tanana,AK,173.0,37188.0,6433524.0
joy,Gray,PA,102.0,63065.0,6432630.0
1mw,Windyville,MO,168.0,38281.0,6431208.0
iul,Venetie,AK,126.0,50938.0,6418188.0
o8w,Mina,NV,177.0,36250.0,6416250.0
h3l,Cord,AR,362.0,17708.0,6410296.0
nuk,Virgil,KS,153.0,41875.0,6406875.0
3ml,Cantwell,AK,210.0,30500.0,6405000.0
zar,Tendoy,ID,167.0,38333.0,6401611.0
lve,Crystal Hill,VA,135.0,47390.0,6397650.0
kjj,Karlsruhe,ND,93.0,68750.0,6393750.0
yja,Nineveh,PA,134.0,47679.0,6388986.0
krt,West Hartland,CT,101.0,63214.0,6384614.0
xy1,Garden City,SD,150.0,42500.0,6375000.0
dpx,Nelsonville,WI,104.0,61250.0,6370000.0
dbw,Royal,NE,164.0,38828.0,6367792.0
3gl,Port Lions,AK,145.0,43750.0,6343750.0
mul,Wales,AK,222.0,28571.0,6342762.0
qd3,Doylestown,WI,92.0,68864.0,6335488.0
gnu,Deerton,MI,206.0,30750.0,6334500.0
7c3,Wilson Creek,WA,214.0,29583.0,6330762.0
inh,Reads Landing,MN,122.0,51875.0,6328750.0
65c,Greensboro,IN,165.0,38333.0,6324945.0
vnw,Ruby Valley,NV,143.0,44167.0,6315881.0
zqv,Wanda,MN,94.0,67188.0,6315672.0
7pk,Narka,KS,132.0,47813.0,6311316.0
emw,Winigan,MO,104.0,60625.0,6305000.0
m5i,Boykin,AL,414.0,15227.0,6303978.0
uml,Arctic Village,AK,229.0,27500.0,6297500.0
d4l,Gilmore,AR,238.0,26440.0,6292720.0
uzz,Vaughn,NM,302.0,20833.0,6291566.0
v0u,Prospect Harbor,ME,123.0,51094.0,6284562.0
ozk,Burdine,KY,119.0,52717.0,6273323.0
xuj,Amidon,ND,132.0,47500.0,6270000.0
pbl,Jerusalem,AR,218.0,28750.0,6267500.0
fzv,Annada,MO,128.0,48958.0,6266624.0
ht2,Easton,TX,138.0,45375.0,6261750.0
b6i,Docena,AL,187.0,33468.0,6258516.0
qyi,McIntyre,PA,171.0,36563.0,6252273.0
lwj,Egeland,ND,118.0,52955.0,6248690.0
v6r,Eagarville,IL,106.0,58750.0,6227500.0
w20,Hitchita,OK,120.0,51875.0,6225000.0
vmx,Marquette,WI,175.0,35556.0,6222300.0
y6v,Kewanee,MO,164.0,37917.0,6218388.0
exl,Egypt,AR,313.0,19861.0,6216493.0
dsz,Alamance,NC,82.0,75781.0,6214042.0
dmw,Acton,MT,197.0,31538.0,6212986.0
uqg,Spurgeon,IN,121.0,51250.0,6201250.0
ypw,Alzada,MT,148.0,41875.0,6197500.0
mrh,Nadeau,MI,168.0,36875.0,6195000.0
h7c,Mackey,IN,101.0,61333.0,6194633.0
4va,Lopez,PA,199.0,31071.0,6183129.0
7u0,West Elkton,OH,116.0,53125.0,6162500.0
2ay,Mount Eaton,OH,126.0,48750.0,6142500.0
db2,Valera,TX,98.0,62656.0,6140288.0
ohu,Weyanoke,LA,287.0,21378.0,6135486.0
ypi,Oliver,PA,142.0,43158.0,6128436.0
o6y,Emeigh,PA,169.0,36250.0,6126250.0
bgl,Ruby,AK,190.0,32188.0,6115720.0
7dt,Hamburg,MI,129.0,47396.0,6114084.0
ozv,Anniston,MO,216.0,28295.0,6111720.0
qiy,North Pitcher,NY,99.0,61667.0,6105033.0
muz,Mcalister,NM,132.0,46250.0,6105000.0
fpa,Calvin,PA,132.0,46250.0,6105000.0
6oy,Hamilton,PA,145.0,42000.0,6090000.0
y0a,Preston Park,PA,134.0,45446.0,6089764.0
vqp,Cimarron,CO,118.0,51563.0,6084434.0
wj3,Glen Jean,WV,240.0,25347.0,6083280.0
f30,Martha,OK,139.0,43750.0,6081250.0
vz3,Folsom,WV,318.0,19118.0,6079524.0
mse,Red House,VA,82.0,74081.0,6074642.0
51e,Locust Dale,VA,143.0,42439.0,6068777.0
p3v,Duke,MO,111.0,54643.0,6065373.0
uwa,McElhattan,PA,148.0,40938.0,6058824.0
xki,Seminole,PA,102.0,59375.0,6056250.0
ahk,Weskan,KS,167.0,36250.0,6053750.0
mql,Range,AL,96.0,62976.0,6045696.0
sbu,Alpha,MI,192.0,31458.0,6039936.0
czi,Virginville,PA,66.0,91417.0,6033522.0
n0w,Bloomington,NE,193.0,31250.0,6031250.0
x8l,Russell,AR,268.0,22500.0,6030000.0
c9y,Junedale,PA,91.0,66154.0,6020014.0
8hw,Pendroy,MT,107.0,56250.0,6018750.0
65u,Mill River,MA,120.0,50104.0,6012480.0
3rl,Kaltag,AK,209.0,28750.0,6008750.0
trl,Grayling,AK,200.0,30000.0,6000000.0
gpl,Deering,AK,150.0,40000.0,6000000.0
o4k,Lick Creek,KY,115.0,52143.0,5996445.0
350,Schulter,OK,181.0,33125.0,5995625.0
ong,Cedar,KS,106.0,56518.0,5990908.0
stk,Fort Dodge,KS,179.0,33418.0,5981822.0
9ek,Hampton,KY,281.0,21250.0,5971250.0
lyp,Crowley,CO,153.0,39000.0,5967000.0
e8g,Belpre,KS,117.0,50938.0,5959746.0
28y,Hidden Valley,PA,64.0,93056.0,5955584.0
y5h,Hope,MN,117.0,50833.0,5947461.0
8rg,Calumet,IA,147.0,40417.0,5941299.0
mor,Freeman Spur,IL,123.0,48250.0,5934750.0
j9r,Holcomb,IL,130.0,45625.0,5931250.0
3dt,Woronoco,MA,93.0,63750.0,5928750.0
zcw,Dell,MT,81.0,73125.0,5923125.0
y0x,Hartville,WY,119.0,49722.0,5916918.0
tb0,Snow,OK,147.0,40234.0,5914398.0
l9l,Tichnor,AR,94.0,62917.0,5914198.0
ja3,Jenkinjones,WV,227.0,26042.0,5911534.0
94k,Littcarr,KY,220.0,26857.0,5908540.0
zkc,Radom,IL,142.0,41607.0,5908194.0
kev,Daisy,MO,59.0,100000.0,5900000.0
1qg,Stockwell,IN,103.0,57125.0,5883875.0
4hc,Sawyerville,IL,165.0,35625.0,5878125.0
far,Wayan,ID,132.0,44531.0,5878092.0
tml,Aleknagik,AK,133.0,44167.0,5874211.0
c23,Lyburn,WV,247.0,23750.0,5866250.0
blk,Liebenthal,KS,134.0,43750.0,5862500.0
q0a,Poyntelle,PA,65.0,90179.0,5861635.0
brh,Nisula,MI,111.0,52500.0,5827500.0
41j,Roseglen,ND,123.0,47375.0,5827125.0
qml,Allakaket,AK,239.0,24375.0,5825625.0
9le,McIndoe Falls,VT,138.0,42179.0,5820702.0
nk3,Bim,WV,349.0,16667.0,5816783.0
0kw,Hilger,MT,127.0,45781.0,5814187.0
mxz,Port Gibson,NY,160.0,36316.0,5810560.0
c00,Dacoma,OK,111.0,52321.0,5807631.0
zbl,Keo,AR,182.0,31875.0,5801250.0
ge3,Millville,WV,116.0,50000.0,5800000.0
qng,Bogue,KS,148.0,39167.0,5796716.0
64g,Redding,IA,135.0,42917.0,5793795.0
o2r,Bardolph,IL,269.0,21500.0,5783500.0
maw,Brewster,NE,126.0,45893.0,5782518.0
3gw,Garrison,MT,142.0,40714.0,5781388.0
ahw,Norris,MT,67.0,86250.0,5778750.0
fgk,Rozel,KS,118.0,48958.0,5777044.0
jgk,Republic,KS,117.0,49375.0,5776875.0
9yi,Millsboro,PA,186.0,31042.0,5773812.0
x0x,Lance Creek,WY,129.0,44750.0,5772750.0
9yw,Tallapoosa,MO,112.0,51500.0,5768000.0
lyg,Thayer,IN,202.0,28542.0,5765484.0
9rl,Kobuk,AK,151.0,38125.0,5756875.0
p9y,Josephine,PA,177.0,32500.0,5752500.0
l5v,Hartshorn,MO,143.0,40192.0,5747456.0
6tm,Amador City,CA,136.0,42250.0,5746000.0
xsy,Coolspring,PA,113.0,50833.0,5744129.0
w0v,Blodgett,MO,105.0,54688.0,5742240.0
7ic,Maunie,IL,151.0,38000.0,5738000.0
14g,Ralston,IA,90.0,63750.0,5737500.0
ifw,Steinauer,NE,142.0,40375.0,5733250.0
rne,Chinook,WA,142.0,40323.0,5725866.0
ptg,Salamonia,IN,124.0,46094.0,5715656.0
a4g,Rake,IA,153.0,37344.0,5713632.0
srq,Delaware,NJ,111.0,51445.0,5710395.0
24t,Drury,MA,78.0,73125.0,5703750.0
hor,Galt,IL,97.0,58696.0,5693512.0
i1g,Magnolia,IA,138.0,41250.0,5692500.0
zs3,Rosemont,WV,139.0,40924.0,5688436.0
nmm,Challenge,CA,261.0,21786.0,5686146.0
qok,Sassafras,KY,261.0,21765.0,5680665.0
o7q,Highmount,NY,125.0,45438.0,5679750.0
qew,Elyria,NE,82.0,69167.0,5671694.0
4w0,Blanco,OK,168.0,33750.0,5670000.0
kiu,Empire,LA,113.0,50104.0,5661752.0
4ni,Lockhart,AL,179.0,31625.0,5660875.0
ozi,Webster,PA,73.0,77500.0,5657500.0
ydl,Warm Springs,AR,216.0,26149.0,5648184.0
5qc,Lima,IL,85.0,66250.0,5631250.0
3e2,Rockwood,TX,93.0,60486.0,5625198.0
1sl,Guion,AR,97.0,57917.0,5617949.0
5vw,Richland,MT,86.0,65313.0,5616918.0
uyl,Sipsey,AL,283.0,19844.0,5615852.0
vct,Kenton,DE,96.0,58438.0,5610048.0
5wg,Hamlin,IA,138.0,40625.0,5606250.0
6rp,Paradox,CO,130.0,43125.0,5606250.0
r5k,McAndrews,KY,357.0,15625.0,5578125.0
kt3,Hooper,WA,69.0,80804.0,5575476.0
die,Gilman,VT,192.0,29000.0,5568000.0
1uw,Lindsay,MT,114.0,48750.0,5557500.0
3cw,Dupuyer,MT,114.0,48750.0,5557500.0
24m,Platina,CA,201.0,27619.0,5551419.0
oxh,Gatzke,MN,107.0,51875.0,5550625.0
nsy,Coulters,PA,143.0,38750.0,5541250.0
ync,Newtown,IN,109.0,50833.0,5540797.0
f90,Juntura,OR,106.0,52222.0,5535532.0
lec,Boston,IN,160.0,34583.0,5533280.0
4ma,Benezett,PA,122.0,45341.0,5531602.0
e1w,Crab Orchard,NE,101.0,54750.0,5529750.0
ayv,Wirt,MN,92.0,60000.0,5520000.0
lvm,Hat Creek,CA,68.0,80875.0,5499500.0
mvj,Churchs Ferry,ND,92.0,59773.0,5499116.0
4iw,Udall,MO,89.0,61786.0,5498954.0
d53,Squire,WV,177.0,31009.0,5488593.0
i7k,Robinson Creek,KY,167.0,32798.0,5477266.0
pjw,Zortman,MT,135.0,40465.0,5462775.0
0lm,Callahan,CA,160.0,34125.0,5460000.0
6ej,Woodworth,ND,132.0,41250.0,5445000.0
eci,Rebuck,PA,150.0,36250.0,5437500.0
7b3,Uneeda,WV,200.0,27125.0,5425000.0
2al,Wikieup,AZ,99.0,54583.0,5403717.0
m6a,Gifford,SC,203.0,26563.0,5392289.0
85z,Balsam Grove,NC,152.0,35469.0,5391288.0
54v,Gibbs,MO,115.0,46875.0,5390625.0
py1,Fairburn,SD,122.0,44167.0,5388374.0
lgm,Eagleville,CA,87.0,61875.0,5383125.0
12k,Frakes,KY,297.0,18065.0,5365305.0
bxp,River Ranch,FL,148.0,36250.0,5365000.0
a3k,Helton,KY,299.0,17941.0,5364359.0
dvh,Trout Lake,MI,164.0,32708.0,5364112.0
c1e,Lambsburg,VA,313.0,17094.0,5350422.0
qt3,Hamilton,WA,182.0,29375.0,5346250.0
swh,Walhalla,MI,106.0,50435.0,5346110.0
1vj,Dahlen,ND,41.0,130313.0,5342833.0
dra,Crosby,PA,122.0,43750.0,5337500.0
uq0,Milledgeville,OH,116.0,46000.0,5336000.0
gsl,Gravelly,AR,160.0,33333.0,5333280.0
tow,Winnetoon,NE,104.0,51250.0,5330000.0
fr1,Stephan,SD,113.0,47150.0,5327950.0
tq1,Cherry Creek,SD,359.0,14808.0,5316072.0
uva,Lickingville,PA,29.0,183000.0,5307000.0
e6k,Pathfork,KY,382.0,13869.0,5297958.0
4ey,Beccaria,PA,164.0,32292.0,5295888.0
zwy,West Fulton,NY,122.0,43250.0,5276500.0
koh,Northrop,MN,136.0,38750.0,5270000.0
ybc,Gwynneville,IN,100.0,52614.0,5261400.0
bcg,Chillicothe,IA,99.0,53125.0,5259375.0
t5v,Harris,MO,128.0,41071.0,5257088.0
er1,Sinai,SD,144.0,36420.0,5244480.0
ohg,Ferguson,IA,125.0,41875.0,5234375.0
zk3,Beeson,WV,135.0,38750.0,5231250.0
avj,Cummings,ND,118.0,44318.0,5229524.0
57h,Nett Lake,MN,89.0,58750.0,5228750.0
u1l,Antoine,AR,174.0,30000.0,5220000.0
12h,Conger,MN,107.0,48750.0,5216250.0
3ck,Piedmont,KS,125.0,41700.0,5212500.0
jdh,Spring Lake,MN,118.0,44167.0,5211706.0
e9g,Collyer,KS,119.0,43750.0,5206250.0
wrw,Cameron,MT,126.0,41250.0,5197500.0
o42,South Bend,TX,191.0,27212.0,5197492.0
2c2,Kildare,TX,133.0,38939.0,5178887.0
83z,Piercefield,NY,104.0,49792.0,5178368.0
9dr,Keenes,IL,97.0,53333.0,5173301.0
ev2,Mentone,TX,117.0,44076.0,5156892.0
06h,Loman,MN,116.0,44375.0,5147500.0
7ra,Cooksburg,PA,128.0,40208.0,5146624.0
qyc,Liverpool,IL,137.0,37500.0,5137500.0
le3,Midkiff,WV,267.0,19191.0,5123997.0
kx3,Pax,WV,306.0,16743.0,5123358.0
hv0,Addington,OK,105.0,48750.0,5118750.0
mvk,Zenda,KS,91.0,56250.0,5118750.0
3au,Waite,ME,91.0,56250.0,5118750.0
rgk,Ramona,KS,123.0,41607.0,5117661.0
ohw,Peerless,MT,90.0,56797.0,5111730.0
gqc,Lawndale,IL,76.0,67250.0,5111000.0
12y,Amberson,PA,119.0,42857.0,5099983.0
gcp,Powderhorn,CO,65.0,78438.0,5098470.0
62h,Crane Lake,MN,99.0,51250.0,5073750.0
2uz,Milnesand,NM,77.0,65833.0,5069141.0
0m1,Morristown,SD,141.0,35938.0,5067258.0
ztq,Ashuelot,NH,163.0,31071.0,5064573.0
0bw,Primrose,NE,84.0,60208.0,5057472.0
xl1,Little Eagle,SD,372.0,13594.0,5056968.0
7jj,Lefor,ND,87.0,58125.0,5056875.0
w7l,Oark,AR,131.0,38551.0,5050181.0
mr1,Rockham,SD,67.0,75313.0,5045971.0
50q,Ashland,NY,129.0,39028.0,5034612.0
3k3,Berea,WV,120.0,41929.0,5031480.0
2uj,Alsen,ND,60.0,83750.0,5025000.0
ulp,Hasty,CO,193.0,25972.0,5012596.0
ria,Tiller,OR,136.0,36806.0,5005616.0
cfg,Vining,IA,80.0,62500.0,5000000.0
r9c,Paxton,IN,116.0,43088.0,4998208.0
avr,Elk River,ID,132.0,37778.0,4986696.0
hyi,Mentcle,PA,132.0,37750.0,4983000.0
szz,Winston,NM,150.0,33188.0,4978200.0
0xm,Paskenta,CA,109.0,45625.0,4973125.0
ebv,Jadwin,MO,127.0,39091.0,4964557.0
6uu,Summerfield,LA,122.0,40648.0,4959056.0
gdy,Lanse,PA,166.0,29868.0,4958088.0
g2w,Dickens,NE,123.0,40250.0,4950750.0
o43,Rhodell,WV,165.0,30000.0,4950000.0
5iu,Fisher,LA,198.0,25000.0,4950000.0
oxz,Sardinia,NY,99.0,49896.0,4939704.0
idg,Danville,KS,101.0,48625.0,4911125.0
t2k,Fedscreek,KY,167.0,29405.0,4910635.0
kpv,Fernwood,MS,215.0,22833.0,4909095.0
ozr,Medimont,ID,101.0,48417.0,4890117.0
sl1,Long Lake,SD,70.0,69750.0,4882500.0
1me,Norton,VT,109.0,44688.0,4870992.0
j7l,Ogden,AR,280.0,17370.0,4863600.0
yr1,Reva,SD,122.0,39821.0,4858162.0
4xz,Rose,NY,80.0,60714.0,4857120.0
qhr,Bern,ID,98.0,49500.0,4851000.0
w41,Viola,TN,120.0,40313.0,4837560.0
h7r,Fidelity,IL,172.0,28125.0,4837500.0
n9k,Williamsport,KY,166.0,29120.0,4833920.0
x8j,Hooven,OH,168.0,28750.0,4830000.0
i5c,Fulton,IN,150.0,32188.0,4828200.0
sa3,Kanawha Falls,WV,141.0,34208.0,4823328.0
5aa,Sinnamahoning,PA,135.0,35625.0,4809375.0
nx1,Tigrett,TN,94.0,51156.0,4808664.0
oq3,Lyman,WA,49.0,97813.0,4792837.0
zmv,Darling,MS,224.0,21382.0,4789568.0
apl,Egegik,AK,51.0,93750.0,4781250.0
yjz,Apulia Station,NY,75.0,63750.0,4781250.0
3zj,Hampden,ND,92.0,51964.0,4780688.0
pww,Saltese,MT,53.0,90000.0,4770000.0
bpa,Callensburg,PA,123.0,38750.0,4766250.0
d2y,Ashfield,PA,86.0,55268.0,4753048.0
fk3,Big Creek,WV,325.0,14623.0,4752475.0
5az,Ellenburg,NY,65.0,73077.0,4750005.0
znr,Harristown,IL,99.0,47955.0,4747545.0
7j2,Old Glory,TX,51.0,93036.0,4744836.0
v3w,Halsey,NE,115.0,41250.0,4743750.0
c8w,Golconda,NV,90.0,52697.0,4742730.0
uc1,Tuthill,SD,70.0,67708.0,4739560.0
e10,Graham,OK,92.0,51458.0,4734136.0
9tk,Freeport,KS,129.0,36667.0,4730043.0
hqu,Calvin,LA,108.0,43750.0,4725000.0
brk,Oneida,KS,222.0,21273.0,4722606.0
7ez,McLean,NY,74.0,63750.0,4717500.0
8mp,Lindon,CO,92.0,51250.0,4715000.0
rtc,Kent,IL,153.0,30795.0,4711635.0
a2v,Clyde,MO,114.0,41250.0,4702500.0
our,Avery,ID,170.0,27500.0,4675000.0
1pj,Salvo,NC,94.0,49688.0,4670672.0
0jg,Jolley,IA,90.0,51875.0,4668750.0
yog,Yarmouth,IA,144.0,32371.0,4661424.0
6ry,Roseboom,NY,85.0,54750.0,4653750.0
rmk,Ludell,KS,105.0,44286.0,4650030.0
8vu,Caratunk,ME,54.0,85625.0,4623750.0
vcw,Decker,MT,65.0,71094.0,4621110.0
fqh,Higgins Lake,MI,112.0,41250.0,4620000.0
v5c,Goldsmith,IN,94.0,48854.0,4592276.0
sq0,Montezuma,OH,107.0,42917.0,4592119.0
bdl,Winchester,AR,152.0,30179.0,4587208.0
ehw,Oilmont,MT,109.0,42045.0,4582905.0
o4h,Halma,MN,94.0,48750.0,4582500.0
w4j,Blakeslee,OH,94.0,48750.0,4582500.0
0aa,Sheakleyville,PA,81.0,56406.0,4568886.0
4tw,Rueter,MO,86.0,53125.0,4568750.0
kok,Sextons Creek,KY,271.0,16836.0,4562556.0
l8c,Mount Ayr,IN,100.0,45625.0,4562500.0
evw,Redstone,MT,82.0,55625.0,4561250.0
z0g,Lanesboro,IA,96.0,47500.0,4560000.0
bqj,Maury,NC,148.0,30750.0,4551000.0
5uk,Utica,KS,140.0,32500.0,4550000.0
5uw,Loring,MT,70.0,64904.0,4543280.0
spv,Glendora,MS,406.0,11184.0,4540704.0
piv,Artesia,MS,272.0,16681.0,4537232.0
2pw,Biddle,MT,89.0,50795.0,4520755.0
gzw,Two Dot,MT,199.0,22708.0,4518892.0
byg,Vernon,IN,168.0,26875.0,4515000.0
ms3,Robson,WV,181.0,24938.0,4513778.0
1w0,Bison,OK,104.0,43333.0,4506632.0
ob0,Tatums,OK,187.0,24063.0,4499781.0
a1j,Robinson,ND,121.0,37083.0,4487043.0
2nw,Sloan,NV,52.0,86146.0,4479592.0
h9r,Hines,IL,324.0,13817.0,4476708.0
dsg,Saint Lucas,IA,93.0,48125.0,4475625.0
0ba,Elliott,SC,130.0,34375.0,4468750.0
vjc,Union Hill,IL,69.0,64688.0,4463472.0
i8w,Gabbs,NV,78.0,57176.0,4459728.0
6gu,Pointe A La Hache,LA,396.0,11222.0,4443912.0
lny,Hostetter,PA,79.0,56250.0,4443750.0
nqj,McFarlan,NC,86.0,51667.0,4443362.0
rjw,Zurich,MT,65.0,68125.0,4428125.0
vlm,California Hot Springs,CA,216.0,20500.0,4428000.0
hcw,De Borgia,MT,183.0,24167.0,4422561.0
uq3,Lamont,WA,131.0,33750.0,4421250.0
hpu,Kilbourne,LA,156.0,28333.0,4419948.0
wo2,Axtell,UT,111.0,39669.0,4403259.0
g1l,Amagon,AR,102.0,43125.0,4398750.0
7rc,Ohlman,IL,103.0,42679.0,4395937.0
k7k,Rogers,KY,466.0,9431.0,4394846.0
wol,Pindall,AR,133.0,33036.0,4393788.0
uaj,Nekoma,ND,66.0,66563.0,4393158.0
oki,Shanksville,PA,129.0,34028.0,4389612.0
1hk,West Mineral,KS,130.0,33750.0,4387500.0
3jw,Angora,NE,98.0,44766.0,4387068.0
3zy,Willow,NY,85.0,51607.0,4386595.0
4sc,Fowlerton,IN,117.0,37188.0,4350996.0
080,Detroit,OR,80.0,54375.0,4350000.0
joe,Appleton,WA,120.0,36250.0,4350000.0
zl1,Lantry,SD,92.0,46964.0,4320688.0
5q1,Draper,SD,96.0,45000.0,4320000.0
hnk,Union Star,KY,151.0,28583.0,4316033.0
a2k,Fourmile,KY,198.0,21771.0,4310658.0
fb3,Twilight,WV,103.0,41750.0,4300250.0
4g2,Lakeview,TX,161.0,26685.0,4296285.0
f2i,Coventry,VT,95.0,45208.0,4294760.0
57k,Saint Francis,KY,162.0,26458.0,4286196.0
afi,Estillfork,AL,137.0,31250.0,4281250.0
5gv,Morgan City,MS,264.0,16211.0,4279704.0
x13,Leslie,WV,272.0,15726.0,4277472.0
fru,Mathews,LA,75.0,57031.0,4277325.0
w0x,Jelm,WY,109.0,39241.0,4277269.0
v5j,Chatfield,OH,93.0,45893.0,4268049.0
x2j,Sutton,ND,62.0,68750.0,4262500.0
8jq,Allentown,NY,90.0,47321.0,4258890.0
02g,Millerton,IA,125.0,34054.0,4256750.0
ctk,Englewood,KS,92.0,46250.0,4255000.0
9cc,Patterson,IL,89.0,47500.0,4227500.0
fmh,Mcbrides,MI,138.0,30625.0,4226250.0
6da,Badger,SD,61.0,69000.0,4209000.0
jnc,Oakville,IN,83.0,50625.0,4201875.0
dc1,Watauga,SD,65.0,64583.0,4197895.0
ipz,Amistad,NM,138.0,30417.0,4197546.0
rck,Paradise,KS,73.0,57500.0,4197500.0
vda,Agar,SD,93.0,45114.0,4195602.0
hkl,Sleetmute,AK,78.0,53750.0,4192500.0
95i,Catherine,AL,212.0,19740.0,4184880.0
u03,Heaters,WV,266.0,15722.0,4182052.0
g00,Daisy,OK,165.0,25250.0,4166250.0
ho2,Antimony,UT,111.0,37500.0,4162500.0
cah,Bock,MN,90.0,46250.0,4162500.0
fl1,Lyons,SD,47.0,88558.0,4162226.0
cby,Distant,PA,130.0,32000.0,4160000.0
68l,Saint Francis,AR,132.0,31500.0,4158000.0
fq0,Morristown,OH,112.0,37083.0,4153296.0
lji,West Lebanon,PA,78.0,53194.0,4149132.0
vzi,Walston,PA,86.0,48125.0,4138750.0
2tw,Roscoe,MO,100.0,41250.0,4125000.0
lyy,New Russia,NY,67.0,61563.0,4124721.0
ouz,Nara Visa,NM,86.0,47917.0,4120862.0
2ia,Unity,OR,103.0,40000.0,4120000.0
a9h,Saint Vincent,MN,67.0,61250.0,4103750.0
70e,Hood,VA,114.0,35994.0,4103316.0
0zu,Islesford,ME,67.0,61184.0,4099328.0
vgl,Pilot Point,AK,91.0,45000.0,4095000.0
7pw,Bloomfield,MT,57.0,71667.0,4085019.0
pgl,Ouzinkie,AK,140.0,29167.0,4083380.0
3c1,Virgil,SD,82.0,49750.0,4079500.0
yp3,Satsop,WA,97.0,41964.0,4070508.0
qtc,Keensburg,IL,74.0,55000.0,4070000.0
18a,Reidville,SC,95.0,42813.0,4067235.0
5lh,Loretto,MI,126.0,32250.0,4063500.0
d2v,Couch,MO,169.0,24028.0,4060732.0
30w,Belvidere,NE,68.0,59688.0,4058784.0
wg3,Alum Bridge,WV,156.0,26008.0,4057248.0
e9k,Wheatcroft,KY,115.0,35250.0,4053750.0
kwj,Erie,ND,47.0,86250.0,4053750.0
noj,Harrisville,OH,71.0,57000.0,4047000.0
2kk,Simpson,KS,76.0,53203.0,4043428.0
qll,Vredenburgh,AL,258.0,15652.0,4038216.0
97w,Wilsonville,NE,83.0,48438.0,4020354.0
v4w,Lorton,NE,33.0,120938.0,3990954.0
tyv,West Union,MN,81.0,49219.0,3986739.0
kml,Anvik,AK,85.0,46875.0,3984375.0
b9g,Coolidge,KS,127.0,31250.0,3968750.0
rha,Joffre,PA,107.0,37000.0,3959000.0
cxh,Flom,MN,29.0,136250.0,3951250.0
t0a,Pottersdale,PA,64.0,61528.0,3937792.0
942,South Plains,TX,60.0,65625.0,3937500.0
9f2,Whitharral,TX,94.0,41875.0,3936250.0
hq2,Estelline,TX,130.0,30278.0,3936140.0
3dc,Rome,IN,72.0,54625.0,3933000.0
nkt,Cliff Island,ME,42.0,93558.0,3929436.0
2pg,Benton,IA,75.0,52386.0,3928950.0
ok2,Lipscomb,TX,60.0,65417.0,3925020.0
6c2,Kirvin,TX,100.0,39167.0,3916700.0
0fr,Elvaston,IL,151.0,25938.0,3916638.0
o00,Durham,OK,96.0,40625.0,3900000.0
3a0,Fittstown,OK,103.0,37813.0,3894739.0
tqy,Moriah Center,NY,243.0,15995.0,3886785.0
160,Vera,OK,63.0,61563.0,3878469.0
pzu,Greenville Junction,ME,89.0,43500.0,3871500.0
8gz,House,NM,163.0,23750.0,3871250.0
igl,Nunam Iqua,AK,122.0,31667.0,3863374.0
dy3,Mohler,WA,37.0,104375.0,3861875.0
950,Slick,OK,147.0,26250.0,3858750.0
zga,Entriken,PA,40.0,96250.0,3850000.0
kie,East Berkshire,VT,86.0,44750.0,3848500.0
76w,Sprague,NE,73.0,52500.0,3832500.0
j63,Warriormine,WV,172.0,22171.0,3813412.0
k22,Randolph,TX,111.0,34250.0,3801750.0
xyy,North Blenheim,NY,98.0,38750.0,3797500.0
bsj,Cameron,OH,63.0,60234.0,3794742.0
9t0,Middle Bass,OH,74.0,51250.0,3792500.0
pag,Lincoln,IA,90.0,42083.0,3787470.0
5pl,False Pass,AK,75.0,50417.0,3781275.0
7wj,Fredonia,ND,93.0,40625.0,3778125.0
5ve,Doe Hill,VA,77.0,49063.0,3777851.0
d2r,Barstow,IL,73.0,51667.0,3771691.0
ofj,Flat Rock,OH,157.0,23988.0,3766116.0
xdy,Leckrone,PA,97.0,38816.0,3765152.0
jn2,Greenville,UT,78.0,48264.0,3764592.0
e7h,Nashua,MN,81.0,46429.0,3760749.0
azv,Allendale,MO,64.0,58750.0,3760000.0
vrw,Bynum,MT,94.0,40000.0,3760000.0
gpz,Aragon,NM,98.0,38333.0,3756634.0
uy1,Fedora,SD,84.0,44615.0,3747660.0
ngq,Johnsonburg,NJ,43.0,86875.0,3735625.0
cdu,Forestville,MI,109.0,34250.0,3733250.0
hgh,Perronville,MI,74.0,50417.0,3730858.0
f5v,Holland,MO,138.0,27031.0,3730278.0
wcl,Marshall,AK,168.0,22188.0,3727584.0
3rh,New Troy,MI,57.0,65357.0,3725349.0
dbr,Dover,IL,102.0,36406.0,3713412.0
8s0,Redbird,OK,78.0,47500.0,3705000.0
lhw,Melville,MT,85.0,43500.0,3697500.0
1hj,Braddock,ND,68.0,54375.0,3697500.0
6cl,Nikolai,AK,115.0,32083.0,3689545.0
1gl,Port Alexander,AK,74.0,49688.0,3676912.0
tcw,Cooke City,MT,69.0,53281.0,3676389.0
u20,Hillsdale,OK,52.0,70625.0,3672500.0
rfw,Strang,NE,46.0,79688.0,3665648.0
ytv,Swan River,MN,101.0,36250.0,3661250.0
pmj,Proctorville,NC,187.0,19550.0,3655850.0
y30,Lequire,OK,105.0,34792.0,3653160.0
2ev,Deerfield,MO,126.0,28958.0,3648708.0
wh3,Center Point,WV,173.0,20972.0,3628156.0
f5i,Campbell,AL,138.0,26280.0,3626640.0
